Indi,ICod,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,sum_NA
Gender,SE.PRM.GINT.FE.ZS,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.5,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.75,0.75,0.8333333333333334,0.6666666666666666,0.75,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5,0.5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5833333333333334,20.333333333333336
Gender,SE.PRM.GINT.MA.ZS,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.5,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.75,0.75,0.8333333333333334,0.6666666666666666,0.75,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5,0.5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5833333333333334,20.333333333333336
Gender,SE.PRM.NENR.FE,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.75,0.75,0.6666666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333334,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.75,33.08333333333333
Gender,SE.PRM.NENR.MA,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.75,0.75,0.6666666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333334,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.75,33.08333333333333
Gender,SE.PRM.NINT.FE.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5833333333333334,0.5,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5,0.4166666666666667,0.5,0.4166666666666667,0.5833333333333334,38.916666666666664
Gender,SE.PRM.NINT.MA.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5833333333333334,0.5,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5,0.4166666666666667,0.5,0.4166666666666667,0.5833333333333334,38.916666666666664
Gender,SE.PRM.PRS5.FE.ZS,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.75,0.5,0.6666666666666666,0.75,0.8333333333333334,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.75,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.5833333333333334,0.8333333333333334,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,28.083333333333336
Gender,SE.PRM.PRS5.MA.ZS,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.75,0.5,0.6666666666666666,0.75,0.8333333333333334,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.75,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.5833333333333334,0.8333333333333334,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,28.083333333333336
Gender,SE.PRM.PRSL.FE.ZS,0.75,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.75,0.5,0.6666666666666666,0.75,0.8333333333333334,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.75,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.8333333333333334,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,28.000000000000004
Gender,SE.PRM.PRSL.MA.ZS,0.75,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.75,0.5,0.6666666666666666,0.75,0.8333333333333334,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.75,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.8333333333333334,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,28.000000000000004
Gender,SE.PRM.REPT.FE.ZS,0.5833333333333334,0.5,0.5,0.5,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.5,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.75,0.75,0.8333333333333334,0.6666666666666666,0.75,0.5,0.5,0.5833333333333334,0.75,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.5,0.4166666666666667,0.5,0.5833333333333334,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,0.16666666666666666,0.3333333333333333,0.5833333333333334,22.25
Gender,SE.PRM.REPT.MA.ZS,0.5833333333333334,0.5,0.5,0.5,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.5,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.75,0.75,0.8333333333333334,0.6666666666666666,0.75,0.5,0.5,0.5833333333333334,0.75,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.5,0.4166666666666667,0.5,0.5833333333333334,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,0.16666666666666666,0.3333333333333333,0.5833333333333334,22.25
Gender,SE.PRM.TCHR.FE.ZS,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.5,0.5833333333333334,0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.75,0.5833333333333334,0.5833333333333334,0.75,0.6666666666666666,0.75,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5,0.5,0.4166666666666667,0.5833333333333334,27.166666666666664
Gender,SE.PRM.TENR.FE,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.75,0.75,0.6666666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333334,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.75,33.333333333333336
Gender,SE.PRM.TENR.MA,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.75,0.75,0.6666666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333334,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.75,33.333333333333336
Gender,SE.PRM.UNER.FE,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.75,0.75,0.6666666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333334,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.5,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.75,33.916666666666664
Gender,SE.PRM.UNER.MA,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.75,0.75,0.6666666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333334,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.5,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.75,33.916666666666664
Gender,SE.SEC.ENRL.FE.ZS,0.4166666666666667,0.0,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.75,0.5,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.25,0.25,0.08333333333333333,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,0.25,0.25,0.6666666666666666,16.5
Gender,SE.SEC.ENRL.GC.FE.ZS,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.25,0.25,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,0.25,0.25,0.6666666666666666,14.083333333333332
Gender,SE.SEC.ENRL.VO.FE.ZS,0.4166666666666667,0.08333333333333333,0.0,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.75,0.9166666666666666,0.75,1.0,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.25,0.3333333333333333,0.25,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,0.25,0.3333333333333333,0.6666666666666666,17.5
Gender,SE.SEC.ENRR.FE,0.5,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.75,0.5,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.25,0.25,0.08333333333333333,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,0.3333333333333333,0.25,0.6666666666666666,17.083333333333332
Gender,SE.SEC.ENRR.MA,0.5,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.75,0.5,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.25,0.25,0.08333333333333333,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,0.3333333333333333,0.25,0.6666666666666666,17.083333333333332
Gender,SE.SEC.NENR.FE,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5,0.5833333333333334,0.5,0.5,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.0,0.25,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.6666666666666666,33.5
Gender,SE.SEC.NENR.MA,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5,0.5833333333333334,0.5,0.5,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.0,0.25,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.6666666666666666,33.5
Gender,SE.SEC.PROG.FE.ZS,0.8333333333333334,0.6666666666666666,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.75,0.9166666666666666,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5,0.5833333333333334,0.5,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.25,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666,1.0,32.33333333333333
Gender,SE.SEC.PROG.MA.ZS,0.8333333333333334,0.6666666666666666,0.75,0.75,0.8333333333333334,0.75,0.75,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.75,0.9166666666666666,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5,0.5833333333333334,0.5,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.25,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666,1.0,32.33333333333333
Gender,SE.SEC.TCHR.FE.ZS,0.75,0.5,0.6666666666666666,0.75,0.5833333333333334,0.5,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.75,1.0,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5,0.5,0.5,0.6666666666666666,30.0
Gender,SE.TER.ENRR.FE,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.5,0.4166666666666667,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334,0.75,0.8333333333333334,0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.75,0.75,0.5,0.5,0.5,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9166666666666666,29.083333333333336
Gender,SE.TER.ENRR.MA,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.5,0.4166666666666667,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334,0.75,0.8333333333333334,0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.75,0.75,0.5,0.5,0.5,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9166666666666666,29.083333333333336
Gender,SG.GEN.PARL.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,27.25
Gender,SH.DYN.AIDS.FE.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,24.58333333333333
Gender,SH.HIV.1524.FE.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,24.666666666666664
Gender,SH.HIV.1524.MA.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,24.666666666666664
Gender,SH.STA.BRTC.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.75,0.8333333333333334,0.6666666666666666,0.5,0.5833333333333334,0.5,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.5,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.25,0.5,1.0,1.0,31.333333333333336
Gender,SL.AGR.EMPL.FE.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Gender,SL.AGR.EMPL.MA.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Gender,SL.EMP.1524.SP.FE.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Gender,SL.EMP.1524.SP.MA.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Gender,SL.EMP.MPYR.FE.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
